"customer_id","country","age","device","premium_user","orders_count","total_revenue","avg_order_value","sessions_count","avg_session_duration","avg_pages_viewed","is_churned"
"1071","UA","43","desktop","0","6","403","67","24","12.6","6.5","0"
"1224","PL","64","mobile","0","5","403","81","21","12.87","4.57","1"
"3617","SK","51","mobile","0","6","403","67","23","12.07","5.78","1"
"4370","UA","32","desktop","1","6","404","67","18","11.79","5.67","1"
"2027","UA","57","mobile","0","7","404","58","18","15.41","5.83","1"
"218","UA","50","desktop","1","5","404","81","22","15.03","6.73","1"
"2374","SK","61","desktop","0","7","404","58","17","15.55","6.65","0"
"4791","HU","21","desktop","0","6","404","67","23","11.82","5.65","1"
"2359","PL","46","tablet","0","5","405","81","23","15.35","6.13","1"
"3159","UA","31","desktop","0","6","405","68","28","11.17","5.61","1"
"748","UA","59","mobile","1","6","405","68","29","16.69","5.45","1"
"4496","SK","39","desktop","1","8","405","51","18","13.57","6.0","0"
"4365","PL","22","mobile","0","7","405","58","23","15.9","5.87","0"
"133","HU","56","desktop","0","6","405","68","25","12.47","5.76","1"
"2818","CZ","47","mobile","0","6","405","68","24","16.27","6.08","1"
"1347","HU","36","tablet","0","6","406","68","20","11.42","7.15","1"
"912","PL","38","mobile","0","7","406","58","19","8.82","6.11","0"
"3610","UA","50","mobile","0","8","406","51","29","11.97","5.62","0"
"684","CZ","69","tablet","0","7","406","58","25","16.36","5.8","0"
"4486","UA","32","mobile","0","7","407","58","21","14.95","6.1","1"
"4519","CZ","60","tablet","1","7","407","58","21","9.87","6.14","0"
"1229","UA","45","mobile","0","5","407","81","18","14.15","6.83","0"
"3301","UA","46","mobile","1","6","407","68","28","11.33","5.86","0"
"4053","CZ","35","desktop","0","7","408","58","24","18.88","5.08","0"
"2131","UA","55","desktop","0","6","408","68","21","13.5","5.95","1"
"1003","PL","44","mobile","0","6","408","68","23","11.43","5.7","1"
"3541","UA","25","mobile","0","4","408","102","25","11.66","6.12","1"
"4771","UA","22","tablet","0","7","408","58","31","12.12","6.45","1"
"1863","UA","59","mobile","0","6","408","68","33","12.55","5.7","1"
"3050","SK","35","mobile","0","8","408","51","29","16.69","5.97","0"
"3560","CZ","26","mobile","0","4","408","102","20","9.1","5.7","1"
"4277","PL","51","mobile","0","6","409","68","25","14.06","6.04","0"
"3357","CZ","66","desktop","1","7","409","58","19","12.32","5.68","1"
"1185","UA","29","desktop","0","8","409","51","27","9.9","6.63","1"
"298","PL","55","mobile","1","6","410","68","26","13.62","6.38","1"
"1523","UA","31","desktop","0","7","410","59","20","14.17","5.95","0"
"2202","SK","70","mobile","0","7","410","59","27","11.05","6.15","0"
"4949","PL","68","desktop","0","4","410","103","22","12.35","6.09","1"
"4505","UA","65","mobile","0","7","410","59","29","10.2","5.55","1"
"819","UA","39","mobile","0","6","410","68","23","12.63","6.17","1"
"2684","HU","36","desktop","1","6","410","68","26","11.27","6.5","1"
"645","UA","26","tablet","1","5","410","82","24","16.5","6.25","1"
"2147","HU","69","mobile","0","5","410","82","29","10.85","6.62","1"
"3497","UA","61","mobile","0","8","410","51","26","15.05","6.38","0"
"382","UA","44","mobile","0","5","410","82","27","10.14","6.26","1"
"1473","PL","57","mobile","0","5","410","82","19","11.46","6.11","1"
"997","CZ","60","desktop","0","7","411","59","18","11.73","6.0","1"
"4679","SK","48","desktop","0","7","411","59","16","16.24","5.5","1"
"2905","UA","22","mobile","1","4","411","103","15","12.01","6.0","1"
"584","CZ","36","mobile","0","7","412","59","15","10.53","6.2","1"
"859","UA","33","desktop","0","5","412","82","24","8.7","5.88","1"
"1141","HU","56","mobile","1","6","412","69","24","13.44","6.13","1"
"2939","CZ","41","desktop","0","6","412","69","27","13.09","5.96","0"
"2871","UA","49","mobile","0","5","412","82","32","18.08","6.19","0"
"1996","CZ","54","mobile","0","6","413","69","23","11.37","6.35","1"
"1379","PL","59","desktop","0","6","413","69","23","14.85","6.35","1"
"2806","UA","58","mobile","0","6","413","69","21","9.61","6.0","1"
"924","PL","28","mobile","1","7","413","59","30","10.01","6.03","1"
"652","PL","61","desktop","0","5","414","83","28","16.39","5.79","0"
"585","CZ","32","desktop","0","6","414","69","32","11.63","5.69","1"
"631","UA","66","mobile","0","7","414","59","23","11.94","7.09","0"
"2980","UA","34","mobile","0","7","414","59","23","11.68","6.48","1"
"2665","UA","35","desktop","0","6","415","69","30","12.74","6.97","1"
"2902","SK","34","desktop","0","7","415","59","33","12.15","6.97","0"
"2224","PL","45","mobile","0","5","415","83","25","15.38","6.0","1"
"4614","CZ","24","tablet","1","9","415","46","25","14.16","5.72","1"
"4988","PL","21","desktop","0","9","415","46","25","11.8","6.72","0"
"4987","CZ","47","desktop","1","6","415","69","25","11.53","6.04","1"
"197","PL","37","mobile","0","6","415","69","25","14.68","5.68","1"
"4928","UA","55","tablet","0","5","416","83","22","13.46","5.82","1"
"269","UA","45","desktop","1","6","416","69","28","11.04","6.07","1"
"287","UA","19","tablet","1","5","416","83","19","10.69","6.53","1"
"1399","PL","43","mobile","0","4","416","104","21","11.71","6.67","1"
"2172","HU","28","mobile","1","8","416","52","21","13.36","6.05","1"
"3883","SK","48","mobile","0","3","416","139","25","15.7","5.96","1"
"3446","HU","30","mobile","1","6","416","69","18","12.96","6.22","1"
"232","SK","22","mobile","0","7","416","59","27","14.76","5.85","0"
"1112","HU","57","mobile","0","7","416","59","16","11.72","6.44","1"
"3759","UA","56","mobile","1","6","416","69","32","13.29","6.47","0"
"1449","PL","39","desktop","0","7","417","60","22","13.97","6.64","0"
"1293","UA","48","mobile","0","5","417","83","28","11.68","6.68","1"
"4516","HU","46","tablet","1","7","417","60","15","8.21","6.13","0"
"830","CZ","42","desktop","0","6","417","70","27","10.58","6.33","0"
"613","HU","66","mobile","0","7","417","60","24","10.28","6.46","0"
"999","CZ","33","desktop","0","4","418","105","20","15.46","5.85","1"
"2998","UA","54","mobile","0","7","418","60","23","17.21","6.09","0"
"4663","UA","33","mobile","0","9","418","46","34","16.42","6.53","0"
"754","UA","59","mobile","0","7","418","60","23","14.97","5.83","1"
"2440","CZ","68","desktop","0","4","418","105","23","9.63","6.26","1"
"3364","CZ","24","mobile","0","5","418","84","27","12.38","5.37","1"
"4726","UA","35","desktop","1","7","419","60","26","12.47","7.46","1"
"4319","UA","67","mobile","0","7","419","60","21","12.87","5.57","1"
"131","CZ","64","desktop","1","8","419","52","28","13.9","6.54","0"
"1202","SK","67","desktop","0","6","419","70","33","10.52","5.79","1"
"3355","CZ","20","mobile","1","3","419","140","28","17.16","6.11","1"
"4353","HU","37","mobile","1","6","419","70","25","18.21","5.64","1"
"2563","UA","69","mobile","0","7","419","60","18","7.15","6.17","1"
"1967","UA","26","mobile","1","5","419","84","25","14.08","5.8","0"
"391","UA","37","desktop","0","5","420","84","21","11.02","5.62","1"
"781","UA","66","desktop","0","5","420","84","15","15.51","6.47","1"
"4697","PL","19","mobile","0","8","420","53","26","14.08","5.88","0"
"191","UA","36","desktop","1","7","420","60","26","15.23","6.77","0"
"4224","UA","21","mobile","1","7","420","60","34","13.13","5.97","1"
"4100","HU","61","desktop","0","8","420","53","24","14.97","5.08","1"
"550","UA","64","mobile","1","4","420","105","22","14.85","6.09","1"
"1386","UA","20","mobile","0","8","421","53","22","10.93","6.14","1"
"3626","PL","47","mobile","1","6","421","70","28","11.24","5.18","1"
"475","UA","67","mobile","0","8","421","53","21","10.3","6.05","1"
"2582","UA","25","mobile","1","6","421","70","28","9.77","6.07","1"
"4893","CZ","59","desktop","0","6","421","70","9","8.54","6.78","1"
"3416","UA","38","mobile","0","5","421","84","20","17.6","5.05","1"
"1577","PL","41","mobile","0","8","421","53","19","17.59","4.89","0"
"2945","SK","66","tablet","0","12","421","35","21","11.51","5.67","1"
"2210","UA","69","mobile","0","8","421","53","25","14.5","6.04","0"
"4667","UA","19","desktop","0","6","421","70","23","15.21","5.96","0"
"2541","UA","56","mobile","0","6","422","70","24","13.98","5.46","1"
"2213","CZ","49","mobile","0","4","422","106","24","13.43","5.29","1"
"4744","PL","33","tablet","0","7","422","60","29","11.01","5.55","1"
"2221","SK","62","mobile","0","9","422","47","28","7.09","5.89","0"
"1916","UA","43","mobile","0","7","422","60","25","11.66","6.08","1"
"663","UA","32","desktop","0","5","422","84","25","11.66","6.4","1"
"1849","CZ","54","mobile","0","6","422","70","25","14.42","5.88","1"
"824","UA","32","desktop","0","7","422","60","22","14.8","5.45","0"
"4022","SK","44","mobile","0","6","423","71","21","15.78","5.95","1"
"2181","UA","66","mobile","1","5","423","85","17","20.21","5.41","1"
"2748","HU","20","mobile","1","7","423","60","23","15.06","6.04","0"
"2800","SK","36","desktop","0","6","423","71","24","14.45","5.5","0"
"3452","CZ","47","mobile","1","4","423","106","22","12.46","5.77","1"
"4395","SK","19","mobile","0","5","424","85","17","10.41","6.29","1"
"1858","UA","59","mobile","0","7","424","61","26","13.34","5.62","0"
"1739","UA","52","desktop","0","7","424","61","27","14.67","5.74","0"
"1093","UA","61","mobile","0","7","424","61","27","11.6","5.67","1"
"1083","UA","45","mobile","0","8","424","53","18","14.68","6.22","0"
"1769","UA","53","mobile","0","7","424","61","25","13.66","5.36","0"
"1686","HU","31","desktop","0","8","424","53","34","10.74","5.91","0"
"3897","UA","30","mobile","0","4","425","106","20","12.47","6.45","1"
"3525","SK","51","desktop","1","6","425","71","18","16.11","6.28","0"
"780","PL","49","mobile","1","4","425","106","25","10.87","5.48","1"
"1928","UA","66","desktop","1","7","425","61","23","14.63","5.48","0"
"411","CZ","20","desktop","0","6","426","71","24","7.9","6.54","0"
"726","UA","49","mobile","0","4","426","107","25","14.16","6.76","1"
"4901","HU","32","mobile","0","7","426","61","20","12.93","6.0","1"
"4942","CZ","23","desktop","0","5","426","85","13","11.68","5.62","1"
"4029","SK","56","mobile","0","8","426","53","22","10.28","5.64","1"
"1578","UA","34","mobile","0","7","426","61","24","13.17","7.13","0"
"2509","CZ","51","desktop","1","7","426","61","23","12.34","5.96","0"
"2962","UA","44","desktop","0","4","426","107","13","12.23","6.46","1"
"2723","PL","62","mobile","0","5","426","85","23","9.91","6.83","1"
"2786","UA","62","tablet","0","9","426","47","16","13.48","5.88","0"
"1266","PL","26","mobile","0","6","427","71","24","10.47","6.08","1"
"4541","CZ","59","desktop","0","9","427","47","21","12.96","5.9","0"
"3361","PL","69","mobile","0","8","427","53","24","12.75","5.79","0"
"3092","UA","24","mobile","0","8","427","53","28","9.15","5.18","0"
"3378","UA","56","desktop","0","6","427","71","33","12.45","6.21","0"
"4130","UA","40","mobile","0","5","427","85","17","18.74","6.29","0"
"1826","CZ","69","desktop","0","5","427","85","23","12.63","5.57","1"
"3371","UA","66","mobile","0","7","428","61","22","14.37","5.73","0"
"1506","UA","32","tablet","1","8","428","54","31","11.54","5.55","0"
"3122","HU","51","mobile","1","4","428","107","28","16.19","6.82","1"
"4157","UA","21","desktop","0","6","428","71","20","15.29","6.05","0"
"3354","CZ","66","mobile","0","5","428","86","26","16.65","6.5","1"
"3480","UA","23","mobile","0","8","428","54","24","13.24","6.25","0"
"3002","UA","59","mobile","0","5","428","86","18","15.07","5.44","1"
"2037","HU","62","desktop","0","8","429","54","27","11.61","7.0","0"
"4907","SK","50","desktop","0","9","429","48","17","12.47","6.53","1"
"2768","PL","40","desktop","1","5","429","86","29","11.02","6.45","0"
"81","HU","65","mobile","0","7","429","61","25","12.92","5.92","0"
"4818","UA","54","mobile","1","5","429","86","28","10.8","5.79","1"
"44","UA","40","desktop","0","5","430","86","21","12.23","6.05","0"
"2465","UA","18","desktop","0","6","430","72","25","14.16","6.48","1"
"4751","UA","55","mobile","0","6","430","72","21","13.19","6.05","1"
"2449","UA","65","mobile","0","7","430","61","28","14.85","6.25","0"
"3580","UA","38","mobile","0","7","430","61","26","15.54","5.69","0"
"1421","UA","69","mobile","0","7","430","61","26","11.85","6.04","1"
"3931","CZ","18","mobile","1","7","431","62","26","13.75","6.46","1"
"3516","UA","39","tablet","1","5","431","86","31","16.24","6.0","1"
"2910","PL","64","tablet","0","5","431","86","30","11.77","6.47","1"
"3829","UA","52","desktop","0","7","431","62","22","12.2","6.41","0"
"387","UA","60","desktop","0","8","431","54","29","9.36","5.83","0"
"2826","CZ","25","mobile","0","6","432","72","28","12.34","5.89","1"
"3527","HU","25","mobile","0","7","432","62","19","12.86","5.37","1"
"4020","PL","26","mobile","0","6","432","72","25","11.63","5.88","0"
"1025","UA","29","mobile","0","7","432","62","25","14.37","5.48","0"
"292","UA","43","desktop","0","6","432","72","29","18.7","5.9","1"
"4825","UA","43","desktop","0","7","432","62","30","13.78","5.0","0"
"3818","SK","22","desktop","1","9","432","48","26","9.36","5.65","0"
"1767","UA","34","mobile","0","6","432","72","18","13.98","6.61","0"
"283","UA","51","mobile","0","7","432","62","19","10.91","5.32","1"
"2938","CZ","51","mobile","0","8","433","54","22","13.31","5.0","1"
"4889","UA","49","mobile","0","4","433","108","26","11.59","6.23","0"
"3145","PL","27","mobile","1","6","433","72","21","14.78","5.9","1"
"2048","SK","61","tablet","0","5","433","87","33","13.0","6.21","1"
"439","CZ","42","desktop","0","6","433","72","37","16.69","6.54","0"
"3597","UA","59","desktop","1","6","433","72","37","12.76","5.59","1"
"1708","SK","27","desktop","0","7","434","62","27","15.65","5.63","1"
"2775","SK","31","desktop","0","9","434","48","20","14.41","6.5","1"
"4687","HU","69","mobile","0","7","434","62","30","14.88","6.1","0"
"24","CZ","21","tablet","0","9","434","48","19","11.11","5.58","1"
"2741","PL","21","tablet","0","6","434","72","22","13.68","6.41","0"
"33","UA","57","mobile","0","5","434","87","28","9.92","5.79","1"
"4477","UA","38","mobile","0","6","434","72","18","12.43","6.61","0"
"4829","HU","60","mobile","1","4","434","109","36","13.5","5.53","1"
"58","UA","56","desktop","0","6","435","73","16","11.71","5.88","1"
"2964","PL","34","mobile","0","7","435","62","34","11.69","5.88","1"
"801","UA","56","desktop","0","8","435","54","24","14.99","6.25","0"
"1571","UA","53","desktop","1","4","435","109","23","7.72","6.04","1"
"3608","UA","24","tablet","0","6","435","73","16","19.41","5.38","1"
"1999","CZ","31","desktop","1","6","435","73","27","12.27","5.93","0"
"1286","UA","60","desktop","0","4","435","109","28","14.38","6.54","1"
"732","SK","61","mobile","1","6","435","73","24","13.25","6.08","1"
"2543","CZ","43","mobile","0","8","435","54","17","9.77","6.12","0"
"2103","SK","18","mobile","0","7","435","62","26","15.21","5.73","0"
"2619","HU","59","mobile","0","7","435","62","22","14.18","6.36","1"
"1044","UA","49","mobile","1","7","435","62","20","17.12","6.55","0"
"3185","UA","40","mobile","1","10","436","44","25","15.57","5.36","0"
"3422","UA","59","mobile","1","8","436","55","18","14.11","5.44","1"
"1225","UA","30","mobile","0","9","436","48","23","15.2","5.17","0"
"4747","HU","20","desktop","0","4","436","109","26","11.52","6.27","0"
"4428","CZ","38","mobile","0","8","436","55","32","11.68","6.28","1"
"3417","UA","45","desktop","0","9","436","48","27","11.78","6.0","1"
"2674","CZ","62","desktop","0","7","436","62","14","18.06","6.64","1"
"4293","CZ","42","tablet","0","7","436","62","21","15.86","6.1","0"
"3763","UA","31","desktop","0","8","437","55","22","12.03","5.73","0"
"2668","UA","41","desktop","0","6","437","73","24","14.54","5.88","1"
"4376","UA","26","mobile","0","7","438","63","26","14.97","6.38","0"
"604","SK","68","mobile","0","7","438","63","29","14.11","6.17","0"
"1848","HU","28","mobile","0","8","438","55","29","15.61","6.0","0"
"1558","HU","30","mobile","0","9","438","49","22","13.17","5.41","0"
"3156","SK","63","mobile","1","9","438","49","19","11.73","5.47","1"
"325","HU","19","mobile","0","7","438","63","25","8.72","6.12","1"
"1213","CZ","34","mobile","0","7","439","63","14","11.7","5.79","1"
"1151","PL","23","mobile","0","4","439","110","27","11.65","5.59","1"
"1542","PL","40","desktop","0","7","439","63","24","9.94","6.0","0"
"265","HU","34","desktop","0","6","439","73","30","12.17","6.33","1"
"2961","SK","25","desktop","0","5","439","88","25","13.22","6.72","1"
"3692","UA","30","mobile","0","6","439","73","27","11.74","5.96","0"
"1835","SK","23","mobile","1","7","439","63","33","10.48","5.97","1"
"493","UA","36","mobile","1","7","439","63","28","10.91","6.14","1"
"1688","UA","35","desktop","1","6","440","73","21","11.82","5.76","1"
"2828","CZ","45","desktop","0","6","440","73","28","13.65","6.14","0"
"2751","SK","26","mobile","0","6","440","73","23","16.78","5.57","0"
"770","UA","33","tablet","0","7","440","63","23","19.57","6.09","0"
"4797","HU","52","mobile","0","8","440","55","21","14.01","6.0","1"
"3154","CZ","32","desktop","0","7","440","63","28","12.52","5.5","0"
